PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|NEIGHBORHOOD|COUNTY|STATE|LD_TYPE|LOT_SIZE|ACRE|ROAD_TYPE|LAND_DESC|ZONE_USAGE|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|ELECTRIC_FEATURE|SHORT_SALE_LENDER_APP_REQD
"LD"|73402675|"CN244229"|"AN5088"|"ACT"|2000000|"8"|"Carver Street"||213|"44B"|"02360"|"U"|"Presenting a unique opportunity to acquire a distinguished 7,000-square-foot building, which offers some of the most scenic views in Plymouth, Kingston, and Duxbury Bay. This property is perched atop Cole's Hill and provides panoramic vistas of Plymouth Rock, the Mayflower II, Long Beach, and the distant Saquish Beach. The ""downtown harbor"" zoning makes this property an exceptional investment for those looking to capitalize on Plymouth's thriving infrastructure. This zoning designation allows for a diverse range of uses, including but not limited to single and multi-family residential developments, an inn or hotel, a restaurant, office spaces, retail outlets, a historical museum, a cinema, and various other possibilities. Originally constructed as a church in 1903, this remarkable structure is characterized by its impressive brick and stone architecture, large stained glass windows, and ample parking. This is a rare chance to own a piece of America's hometown."|38|7/10/2025 1:07:00 PM|0|"N"||"Plymouth"|"MA"|"F"|9540|0.22|"A,C,E,I"|"X"|"A,B,C,G,H"|"Y"|"A,F,G,H,J,L,S,V,W"|"Y"|"A,E,F,H,J,L,M,P"||"B"|"U"
"LD"|73402752|"D0007059"|"AC1815"|"ACT"|20000|"Lot"|"Amherst Street"||374|"04E"|"01863"|"N"|"This is raw land - Parcel is referenced as ""LOT 2 "" on the attached Plan.  Note that it is not #2 Amherst St.   (See Billerica Town Map Parcel ID Map 4-8-0.)  Seller or listing Realtor make no claim or statement as to possible development or use of the land.  Buyer to do their own due diligence."|5|7/23/2025 11:49:00 AM|0|"N"||"Middlesex"|"MA"|"D"|8827|0.2|"A,E"|"B,D,I"|"L,D"|"N"||"N"||"N"|"C"|"N"
"LD"|73402839|"CN204331"|"BB5918"|"ACT"|649000|"28"|"Cherry St"||409||"01545"|"N"|"Prime opportunity with 5.63 acres of high visibility developable land with frontage on both Routes 9 & 140. Zoned commercial business, this parcel caters to a wide variety of uses.   A vacant house and multiple outbuildings exist on the property, otherwise the property is a wooded lot with a developable upland.  Wetland delineation and other documents in hand.  Sold AS-IS, buyer or buyers agent to conduct their own due diligence. Additional acreage may be available from adjacent lots."|4|7/11/2025 3:14:00 PM|0|"N"||"Worcester"|"MA"|"C"|245243|5.63||"G,H,I,M"|"G,H"|"N"|||||"B"|"N"
"LD"|73402885|"CT000554"|"AN4306"|"ACT"|8750000|"202"|"Bear Hill Road"||40||"02451"|"N"|"202 Bear Hill Road offers 31 parking spaces. The full site offers 80 total parking spaces."|2|7/10/2025 4:39:00 PM|0|"N"||"Middlesex"|"MA"|"E"|20030|0.46||"Q"|"G"|"N"|||||"C"|"N"
"LD"|73403027|"H1323103"|"K95580"|"ACT"|89988|"Lot 3"|"W State Road"||462||"01431"|"N"|"GOT DIRT!!! YES WE DO!!!   Build your dream home in the desired town of Ashby. SEPTIC DESIGN COMPLETE AND IN HAND!   4.31 acres of pure bliss.  Approximately 500 feet of woods in the rear of the house.  Nature at it's best!  Privacy awaits you.  Country location, however, close to everything you need!!   Hiking, biking, swimming, fishing... do it all in the quaint town of Ashby.   Quick closing possible"|13|7/10/2025 10:37:00 PM|0|"N"||"Middlesex"|"MA"|"A"|187743|4.31|"A"|"I,Q,U"|"A"|"N"||"N"|||"B"|"N"
"LD"|73403049|"CN222318"|"AN3728"|"ACT"|275000|"28"|"Bucklin Dr"||175|"28E"|"02769"|"N"|"This is your opportunity to build your dream home, either on your own or with the builder of your choice. The lot comes with a well already drilled and tested, so you’re ready to go! It’s in an amazing location, right where the street comes to a peaceful end, offering privacy and tranquility.This neighborhood is one of the most sought-after in Rehoboth, making it an ideal place to settle down. The lot is perfect for a walk-out or daylight basement, giving you plenty of options for your design.  Perk tests are already completed, and the well has been tested, so everything is in place to start building your perfect home."|2|7/11/2025 4:38:00 PM|0|"N"||"Bristol"|"MA"|"A"|63920|1.47|"A"|"Q"|"A"|"N"||"N"||"N"|"B"|"N"
"LD"|73403085|"CN219333"|"AN7852"|"ACT"|250000|"24-A 34-A"|"Dow"||460||"01463"|"N"|"Attention Developers! Rare opportunity to acquire 32 acres of raw, untouched land. Ideal for the bold, the curious, and the savvy who recognize opportunity where others see obstacles.  Think outside the box, this could be your next signature project!  This property is not without its challenges, but for the visionary developer, it could be a hidden gem waiting to be transformed."|9|7/11/2025 7:06:00 AM|0|"N"||"Middlesex"|"MA"|"A"|1393920|32||"F,G,H,I,K,O"|"D"|"N"|||||"C"|"N"
"LD"|73403156|"CN203071"|"AN5912"|"ACT"|150000|"0"|"John Ford Road"||520|"02F"|"01330"|"N"|"Discover the quiet beauty and natural charm of this 20 acres parcel nestled along 668.78' of John Ford Road in desirable Ashfield. This unique piece of land offers a perfect blend of cleared space and untouched nature, making it an ideal setting for your future home or woodland retreat. A small, sun-dappled clearing provides a great potential building site, while the surrounding mixed hardwood forest ensures privacy and a tranquil atmosphere year-round. Meandering through the property is a picturesque woodland stream, drawing local wildlife and enhancing the land’s serene appeal.This parcel has passed a successful percolation test, supporting the possibility of residential development. Whether you're dreaming of a rustic cabin, a modern eco-home, or simply a quiet place to connect with nature, this property provides the ideal foundation. Located just minutes from Ashfield’s vibrant town center, local farm stands, hiking trails, and Ashfield Lake. Put your boots on and come take a loo"|9|7/11/2025 9:53:00 AM|0|"N"||"Franklin"|"MA"|"A"|871200|20|"A,D,E"|"G,I,K,Q,U,V"|"A"|"N"||"N"||"N"|"B"|"N"
"LD"|73403157|"CN203071"|"AN5912"|"ACT"|150000|"0"|"John Ford Road"||520||"01330"|"N"|"Escape to your own secluded paradise with this stunning 20-acre property with 989 feet of road frontage nestled in the hills of Ashfield. Surrounded by a peaceful mixed hardwood and pine forest and lined with historic stone walls, the land offers a perfect blend of natural beauty and opportunity. Build your dream home, a peaceful retreat, or a recreational getaway. The property boasts privacy and tranquility, yet is conveniently located near Ashfield Lake, town hiking trails, and the Berkshire East area for year-round outdoor adventure. Whether you're looking to build, explore, or simply unwind, this rare offering is a nature lover’s dream. Put your boots on and come take a hike."|8|7/11/2025 9:54:00 AM|0|"N"||"Franklin"|"MA"|"A"|894940|20.54|"A,D,E"|"E,G,H,I,K,U,W"|"A"|"N"||"N"||"N"|"B"|"N"
"LD"|73403280|"CN238470"|"AN8192"|"ACT"|250000|"0"|"Middlesex St"||157||"02747"|"N"|"Housing inventory may be low, but that doesn't mean buyers have to forgo their dream home.  Bring your vision and your own builder to this quiet, wooded single-family house lot in desirable Dartmouth.  With ease of access to Rt. 195, Rt. 6 & Rt 140 Providence, Boston & Cape Cod awaits.  As well as, the convenience of local shopping and restaurant options."|4|7/11/2025 1:27:00 PM|0|"N"||"Bristol"|"MA"|"A"|100525|2.31|"A"|"B,D,G,I,Q"|"A"|"N"||"N"||"N"|"B"|"N"
"LD"|73403282|"CN238470"|"AN8192"|"ACT"|210000|"0"|"Norfolk Avenue"||157||"02747"|"N"|"Housing inventory may be low, but that doesn't mean buyers have to forgo their dream home.  Bring your vision and your own builder to this quiet, wooded single-family house lot in desirable Dartmouth.  With ease of access to Rt. 195, Rt. 6 & Rt 140 Providence, Boston & Cape Cod awaits.  As well as, the convenience of local shopping and restaurant options.  The owner has thoughtfully prepared this lot for its new owner.  So if you're ready to break ground, Norfolk Street in Dartmouth could be the next place you call home!"|7|7/11/2025 1:27:00 PM|0|"N"||"Bristol"|"MA"|"A"|19057|0.44|"A,C,E,H"|"B,D,G,I,Q"|"A"|"N"||||"N"|"B"|"N"
"LD"|73403312|"CN251989"|"AN8036"|"ACT"|200000|"17"|"Shore Dr"||421||"01562"|"N"|"This beautiful lot offers great views of Thompson Pond, perfect for building your dream home. Located in a quiet area, it’s a peaceful place to live. Don’t miss your chance to create your ideal space here!"|4|7/11/2025 2:27:00 PM|0|"N"||"Worcester"|"MA"|"A"|39710|0.91|"A"|"O"|"A"|"N"||"Y"|"K"||"B"|"U"
"LD"|73403453|"CT004394"|"K95593"|"ACT"|79497|"142"|"Stone School Rd"||434||"01590"|"N"|"Here's your opportunity to own an amazing 2.04-acre property nestled in the heart of Sutton, MA, in Worcester County. This corner parcel offers excellent positioning with frontage on two public roads and easy access to Route 146 and I-90. Located near the Massachusetts-Connecticut border, the area features a mix of rural charm, scattered single-family homes, and nearby utility infrastructure. Zoned R-1 (Residential-Rural), the property allows for Single Family Homes, with animals permitted and no HOA. Electricity is available nearby. Just 10 miles southeast of Worcester and minutes from the town centers of Sutton, Millbury, Douglas, and Uxbridge, this parcel provides both convenience and flexibility. Buyers are encouraged to perform their own due diligence to confirm utility access, zoning, and usage details. Reach out today to learn more about this exceptional property!"|30|7/11/2025 9:04:00 PM|0|"N"||"Worcester"|"MA"|"A"|88712|2.04|"C"|"U"|"A,D"|"N"||"N"||"U"|"B"|"N"
"LD"|73403519|"TM331747"|"AN2383"|"ACT"|550000|"534"|"Ipswich Road"||361|"WBX"|"01921"|"N"|"A successful 4-bedroom perc test was completed in June 2022 (report attached). This exceptional 6-acre parcel offers ultimate privacy in a picturesque, sun-drenched setting—perfect for solar energy enthusiasts. Nestled well back from the road, the lot is bordered by 71 acres of preserved farmland on one side and 41 acres on the other, ensuring peaceful surroundings and long-term privacy.The land features elevated, wooded terrain with a generous flat area—an ideal spot for building your dream home. A charming original fieldstone wall runs along one side of the property, adding rustic character and timeless appeal. Conveniently located near the North Andover line, this property offers both seclusion and accessibility."|6|7/12/2025 10:31:00 AM|0|"N"||"Essex"|"MA"|"A"|261360|6|"A,C"|"E,F,H,I,U"|"A"|"N"||||"N"|"B"|"N"
"LD"|73403541|"BB923119"|"AC2411"|"ACT"|124900|"LOT 29"|"Boardman"||401|"NWR"|"01605"|"N"|"Beautiful and clear lot, zone RG5. Lake Indiana area easy to  access Highway 190, water, sewer, electric at the street. Just separated for large lot. A lot potential good ideas for development with buy together the house next door( build up to 7-8 units), Easy access to high way and near by the Indian lake, SOLD AS IS. Buyer agent/ buyer perform all diligence."|6|7/12/2025 11:56:00 AM|0|"N"||"Worcester"|"MA"|"A"|5141|0.12|"B,C,G,I,L"|"D,H,Q"|"A,B"|"N"||"N"|||"B"|"N"
"LD"|73403553|"CN248938"|"FR0160"|"ACT"|1700000|"108"|"Bay View"||126||"02539"|"N"|"Enchanting 2-bed waterfront cottage in Edgartown's coveted Chappaquiddick neighborhood, Martha's Vineyard. Exuding coastal charm, it features old boat masts as columns, decor from washed-up treasures, and a historic silo from Sweetened Water Farm, rebuilt as a unique bedroom wing. The silo hosts a cozy bedroom on the first level and a second bedroom on the upper level, offering breathtaking Katama Bay views. Steps from Norton Point barrier beach, where the fish and shellfish rich bay meets the clear Atlantic, it's ideal for kayaking, fishing, or sailing. Enjoy an outdoor shower, spacious deck, and stunning sunsets. Wake to deer grazing outside your window, adding island magic. This rare Edgartown gem is your blissful retreat. This rare Edgartown gem is not only a blissful retreat, but also a proven investment opportunity having been a highly sought-after summer vacation rental for many years, with consistent bookings."|26|7/12/2025 12:33:00 PM|0|"N"||"Dukes"|"MA"|"A"|42000|0.96|"A"|"F,H,I,M,N,Q"|"A"|"Y"|"F,I,J,L,T,V,W"|"Y"|"A,I,J,K,L,M,P"||"A"|"N"
"LD"|73403713|"BB807871"|"AN7380"|"ACT"|325000|"6"|"Hadley Heights Way"||162||"02702"|"N"|"Welcome to the Residences at the Assonet Inn.  A brand new three lot subdivision.  Lot 3 is a private hidden gem and very desirable in this subdivision.  Close to N. Main Street and Route 24.  This lot is priced to sell.  Perk test is in hand.  The subdivision plan has been uploaded to this listing for viewing.  The lot is Lot 3 and is 1.71 Acres.  You will be responsible for installing your own septic system.   This lot already has town water and electricity brought to the lot."|1|7/13/2025 1:40:00 PM|0|"N"||"Bristol"|"MA"|"A"|100667|2.31||"D"|"A"|"N"||"N"||"N"|"B"|"N"
"LD"|73403769|"TM312336"|"AN6037"|"CTG"|150000|"0"|"Puddon St"||435||"01534"|"N"|"Great investment opportunity. 14.36 acres of land on the Northbridge/Upton Line. 13.36 acres in Northbridge and 1 acre in Upton and next to Upton state forest."|1|7/13/2025 6:20:00 PM|0|"N"||"Worcester"|"MA"|"A"|625521|14.36|"J"|"B,G,I"|"A,E"|"N"||"N"|||"C"|"N"
"LD"|73403888|"G8002213"|"AN6420"|"CTG"|399900|"22"|"Haggetts Pond Rd"||363||"01810"|"N"|"Great opportunity to own a mostly cleared 1-acre lot in a desirable Andover location. Convenient to area amenities yet offers privacy and space. Seller makes no representations regarding the development potential of the lot. Buyer is solely responsible for all due diligence, including but not limited to, obtaining any and all permits and approvals required for development. Buyer assumes all risks, costs, and responsibilities associated with the use and development of the property. Buyer’s agent to conduct their own due diligence."|5|7/14/2025 9:31:00 AM|0|"N"||"Essex"|"MA"|"A"|43560|1|"A"|"D,Q"|"A"|"N"||"N"||"N"|"B"|"N"
"LD"|73404002|"E8000061"|"AN8246"|"ACT"|625000|"M143 &152"|"Glendale Street"||539||"01027"|"N"|"Great opportunity for a developer to BUILD 6 DWELLING UNITS on 15.5 acres with a special permit. Able to use the 15.5 acres to develop on upland and level lot at 73 Glendale Street. ( Possible 6 condominiums or 3 two family units) on large level lot with City water and sewer.                                                                       This listing includes an existing house at 73 Glendale Street on .81 acres. More  than 130 feet of frontage. Close to the Manhan Rail Trail. Short ride to downtown Easthampton and Northampton. Land at M 152 B 247 L 0 (14.87 acres) and house at 73 Glendale Street .81 acres."|2|7/14/2025 12:32:00 PM|0|"N"||"Hampshire"|"MA"|"A"|675180|15.5|"A,C"|"D,E,G"|"A,K"|"N"||"N"||"N"|"A"|"N"
"LD"|73404043|"E0000LJB"|"AN5910"|"ACT"|10000|"0"|"Conway Road"||522||"01373"|"N"|"This property contains 1.5 acres according to public records and is undevelopable. Buyer to do their due diligence on use. Town Use: listed as Res. Undvlpble Land. Zoning is listed RA."|3|7/17/2025 2:50:00 PM|0|"N"||"Franklin"|"MA"|"F"|65340|1.5|"A,C,E,M"|"I,K,W"|"D"|"N"|||||"B"|"N"
"LD"|73404109|"BB900401"|"AC2354"|"ACT"|998000|"246"|"Walnut St"||304||"01867"|"N"|"Builders and developers—don’t miss this rare opportunity in desirable Reading. This offering includes 2 BUILDABLE LOTS complete with Approved Site Plans & Modification Approvals for Overhead Utilities, Berm, and 16’ high Privacy Fence. While there is an existing single-family home on-site, the true value lies in the land and approved subdivision plan in place.  Lot 1 offers 27,895 sq. ft. and Lot 2 offers 20,058 sq. ft.  Each lot is approved for a 4,500 sq. ft. home, with the potential to build up to 5,500 sq. ft. including a finished basement. Electric, Public Water/Sewer are already at the street. Perfectly located just minutes from downtown Reading, commuter rail access, and I-93.  Site Plans, Approvals, Order of Conditions, Decision of Approvals, Proposed Layouts and Building Plans are available upon request. Unlock the full potential of this well-positioned property today!  Buyer shall be responsible for all due diligence."|1|7/14/2025 2:41:00 PM|0|"N"||"Middlesex"|"MA"|"A"|87120|2|"A"|"G,I,Q"|"A"|"N"||"N"||"N"|"A"|"N"
