PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|SALE_AGENT|SALE_OFFICE|SALE_PRICE|SETTLED_DATE|NEIGHBORHOOD|COUNTY|STATE|LD_TYPE|LOT_SIZE|ACRE|ROAD_TYPE|LAND_DESC|ZONE_USAGE|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|ELECTRIC_FEATURE|SHORT_SALE_LENDER_APP_REQD
"LD"|73348429|"CT003995"|"AN7634"|"SLD"|230000|"0"|"Morses lane lot 67"||154||"02743"|"N"|"Welcome to Morses Lane lot 67 a canvas for your dream home awaits! Imagine the possibilities with this breathtaking lot, ready for your creative vision. Nestled in a serene neighborhood, this stunning piece of land is primed for development, promising the perfect backdrop for your ideal living space. With the property set to be surveyed and marked out in the last week of March, the time has never been better to embark on your journey to build a custom home. Don’t let this incredible opportunity slip away—turn your dream into reality in this picturesque setting!"|11|3/31/2025 6:03:00 PM|0|"N"|"CT003995"|"AN7634"|212000|5/23/2025||"Bristol"|"MA"|"A"|106863|2.45|"A"|"O"|"A"|"N"||"N"|||"A"|"N"
"LD"|73348767|"TEAM0470"|"AN7885"|"SLD"|85000|"59"|"Summit St (Lot 1)"||867||"01007"|"N"|"Discover your own slice of paradise with this stunning 4.15-acre estate lot, perfectly positioned for your dream home! Nestled back from the road, this beautiful property offers a private, tranquil setting surrounded by lush woodlands, creating an ideal retreat from the hustle and bustle of everyday life. With a successful perc test already completed, this lot is ready for you to cascade into your building plans without delay.Enjoy the peaceful ambiance of nature while still being just moments away from all the essential amenities—shops, restaurants, parks, and more are conveniently located nearby. Whether you envision a lavish estate or a cozy cabin retreat, this property is the ideal canvas for your future dreams. Don’t miss the opportunity to create a home in this ideal setting—schedule a visit today and start turning your vision into reality!"|7|3/21/2025 8:03:00 PM|0|"N"|"M8001466"|"M95332"|80000|6/16/2025||"Hampshire"|"MA"|"A"|180774|4.15|"A,C,E"|"B,D,I"|"A"|"N"|||||"B,C"|"N"
"LD"|73348832|"A0001595"|"AN8484"|"SLD"|230000|"59"|"Spring St"||187||"02370"|"N"|"Great level, cleared lot close to downtown.  The house that was on it has been removed.  Per the Rockland building department a single family home can be built on this lot.  Town water & town sewer on street.  Buyer/Buyer's Agent must conduct their own due diligence, verification and research as to what can be built."|3|3/22/2025 9:52:00 AM|0|"N"|"A0001595"|"AC0342"|240000|4/23/2025||"Plymouth"|"MA"|"A"|28711|0.66|"A,C,E"|"D"|"A"|"N"|||||"F"|"N"
"LD"|73348882|"CN208293"|"C03800"|"SLD"|2700000|"23"|"Mattarest Lane"||157|"08Q"|"02748"|"N"|"This exceptional oceanfront lot in the exclusive, historic gated community of Nonquitt is one of the last remaining vacant parcels—and the only oceanfront opportunity available. This rare property offers a stunning backdrop for your dream home. Located adjacent to 17 Mattarest Lane, and owned by the same proprietor, the lot is available for sale individually or together with the neighboring property. Approximately 50% of the lot lies outside the floodplain, offering ample space for development. Direct water access provides the potential for a private pier and/or mooring. A small shed is currently on the property, presenting an opportunity for repurposing or additional storage. A view easement from the neighboring property ensures protection of your breathtaking vistas, while still allowing for the construction of a sizable home and garage with an east-facing view. Buyers must do their own due diligence, but seller will offer what has been done thus far. Offer deadline 3/31/25 at noon."|15|3/22/2025 1:54:00 PM|0|"N"|"CN208293"|"C03800"|3300000|4/30/2025||"Bristol"|"MA"|"A"|96267|2.21|"B,D,F"|"B,X"|"A"|"Y"|"A,F,I,J,R,W"|"Y"|"A,J,L,P"|"N"|"B,C"|"N"
"LD"|73348950|"M9502708"|"M95313"|"SLD"|45000|"0"|"Greenwich Plains Rd"||868||"01082"|"N"|"Could this be the perfect site for your dream home? This picturesque 4+ acre lot offers the best of both worlds—serenity and convenience. Imagine waking up to the gentle sounds of a babbling brook just beyond your back property line, or enjoying the privacy of being surrounded by trees. Watch the sunrise paint the sky with breathtaking colors (see the sunrise peeking through in the pictures attached) and start your day with nature’s beauty right outside your door. Whether you envision a secluded retreat or a home with stunning views, the choice is yours! Located just off Route 9 on a scenic country road, this prime location is a short drive from the stunning Quabbin Reservoir. Endless possibilities await—come see for yourself!"|9|3/23/2025 7:34:00 AM|0|"N"|"CT000185"|"AN7712"|40000|5/30/2025||"Hampshire"|"MA"|"A"|180661|4.15|"A"|"D,E,I,N,X"|"A"|"N"|||||"B"|"N"
"LD"|73348969|"NB110536"|"AN4893"|"SLD"|274900|"0"|"Pine St"||170||"02766"|"N"|"Tucked away on a charming, country-style winding road, this beautiful 2.53-acre lot offers the perfect balance of privacy and convenience. Surrounded by stunning newer homes, the property features a completed perc test, making it ready for your plans. Ideally located near Routes 123, 495, and 140, you’ll find shopping, schools, and other amenities just minutes away. Don’t miss this opportunity to build your dream home in a serene yet accessible location!"|2|3/23/2025 9:48:00 AM|0|"N"|"CN225697"|"AN8851"|275000|5/15/2025||"Bristol"|"MA"|"A"|110230|2.53|"A,C,E"|"D"|"A"|"N"||"N"|||"B"|"N"
"LD"|73349107|"BB903078"|"AN1199"|"SLD"|1000000|"25"|"Laurel Rd"||380||"01460"|"N"|"This spacious lot, situated just moments away from the heart of town and the beach, offers an excellent opportunity to build your dream home. This large parcel offers enough space for constructing your ideal residence, as well as providing enough room for luxurious landscaping and outdoor amenities."|4|3/24/2025 8:26:00 AM|0|"N"|"BB984984"|"NB1231"|1150000|5/23/2025||"Middlesex"|"MA"|"A"|12802|0.29||"D,I"|"A"|"N"||"N"|||"B"|"N"
"LD"|73349362|"CN209779"|"AN7365"|"SLD"|800000|"21"|"Nolan Circle"||51||"01776"|"N"|"A rare 10.5 acres available in prestigious Landon Estates. This 2 acre “shovel ready” building lot is located at the end of the cul-de-sac abutting 8 acres of deeded conservation land.  Fully permitted building lot with plans for a 9000 square foot, 5 bedroom home is the crown jewel of the new 3 property subdivision.  An opportunity to build your dream home, bring your plans or work with current builder to create a custom home that suites all your needs."|2|3/24/2025 4:06:00 PM|0|"N"|"TM359790"|"AN6239"|800000|6/5/2025||"Middlesex"|"MA"|"A"|10|0|"B"|"Q"|"A"|"N"||"N"||"N"|"D"|"N"
"LD"|73349616|"CN236740"|"NB3534"|"SLD"|429100|"63"|"Aspinet Rd"||119||"02664"|"N"|"This is a truly exceptional chance to own a sprawling, 2.61-acre wooded parcel, a rare find, situated at the end of a peaceful cul-de-sac. The property offers ample space for a substantial main residence, plus additional structures like a shed or barn, and is located a short distance from stunning ocean beaches. A long, private driveway could lead to this desirable lot, which benefits from a sunny southern exposure. Located in an established, high-end neighborhood, this is a unique opportunity to build your dream coastal estate."|1|3/25/2025 10:24:00 AM|0|"N"|"H1111111"|"H11111"|429100|5/23/2025||"Barnstable"|"MA"|"A"|113616|2.61|"A,C"|"D,I"|"A"|"N"||"N"|||"B"|"N"
"LD"|73349645|"CN226751"|"AN7845"|"SLD"|249000|"28"|"Marion Rd"||152||"02770"|"N"|"This parcel of land on Marion Road/Route 105 was previously the home to a business. That business was destroyed by fire and the lot has been vacant and unused since then. The current zoning code, according to the town, is A/R. However, at some point a special permit was granted by the Rochester Board of Appeals for construction of a commercial building with a 3600 sq ft footprint allowing up to three businesses and two apartments on the second floor. The buyer/ buyer's agent should perform their own due diligence to confirm any of the information provided here. Some of this information has been provided by the town departments and some from written material given to the seller, when they purchased it. This is a great location to build your next project, or home."|12|3/27/2025 7:33:00 AM|0|"N"|"BB910524"|"AN1063"|203750|6/17/2025||"Plymouth"|"MA"|"F"|26572|0.61|"A,C,E,M"|"H,Q"|"A,E"|"N"||"N"|||"C"|"N"
"LD"|73349657|"FR800309"|"AN8116"|"SLD"|150000|"0"|"Duluth"||161||"02721"|"N"|"See attached plan."|1|3/25/2025 11:16:00 AM|0|"N"|"FR800309"|"AN8116"|150000|5/9/2025||"Bristol"|"MA"|"A"|5289|0.12|"A,E"|"D"|"A"|"N"||"N"|||"B"|"N"
"LD"|73349762|"A8000606"|"AN2693"|"SLD"|150000|"400-R"|"K"|"16"|1|"005"|"02127"|"N"|"Rarely available garage parking on K Street. 9x20 garage for 1 car parking. Excellent rental history."|3|3/25/2025 1:25:00 PM|0|"N"|"A8000606"|"AN2693"|150000|6/4/2025||"Suffolk"|"MA"|"E"|183|0||"D"|"C"|"N"|||||"F"|"N"
"LD"|73350574|"M0000692"|"AN4940"|"SLD"|59900|"lot 8"|"Park Ridge"||536||"01050"|"N"|"Possible river views from this 3.61-acre lot on a private road. The land is sloped looking over the Westfield River. Land had previous perk but it needs to be renewed. This small development of homes is twenty minutes to Northampton. Motivated seller who would consider financing to a qualified buyer,"|4|3/26/2025 3:55:00 PM|0|"N"|"CN258027"|"AN8183"|44000|4/25/2025||"Hampshire"|"MA"|"A"|157382|3.61|"B,D"|"F,H"|"A"|"N"||"Y"|"N"||"A"|"N"
"LD"|73351560|"BB809204"|"AN5663"|"SLD"|575000|"73"|"Summer St"||184||"02356"|"N"|"Looking to build your dream home on a picturesque 2.19-acre lot in North Easton, situated on a new cul-de-sac and just a short walk to schools and Borderland State Park? Access your new home via a private, tree-lined road leading to a peaceful cul-de-sac with three homes. Approved plans for a 5-bedroom septic system are available, and there is also an approved set of building plans on hand. The engineering work has been completed."|9|3/28/2025 10:59:00 AM|0|"N"|"CT002953"|"AN6234"|500000|5/30/2025||"Bristol"|"MA"|"A"|95396|2.19|"B"|"I,Q"|"A"|"N"|||||"A,B,D"|"N"
"LD"|73351565|"BB809204"|"AN5663"|"SLD"|625000|"75"|"Summer St"||184||"02356"|"N"|"Looking to build your dream home on a picturesque 7.02 acre lot in North Easton, situated on a new cul-de-sac and just a short walk to schools and Borderland State Park? Access your new home via a private, tree-lined road leading to a peaceful cul-de-sac with three homes. Approved plans for a 5/6-bedroom septic system are available, and there is also an approved set of building plans on hand. The engineering work has been completed. If you are looking to build a large home this lot can would be ideal.  The previous approved plan was for a 10k sq ft home.  There are three lots available: #73 Summer (2.19 acres), #75 Summer (7.02 acres), and #79 Summer (3.18 acres). Option available to purchase all three lots. Town water and underground utilities are available at the street."|10|3/28/2025 11:06:00 AM|0|"N"|"bb809204"|"AN5663"|545000|4/25/2025||"Bristol"|"MA"|"A"|305791|7.02|"B"|"I,Q"|"A"|"N"|||||"A,B,D"|"N"
"LD"|73351567|"BB809204"|"AN5663"|"SLD"|550000|"79"|"Summer St"||184||"02356"|"N"|"Looking to build your dream home on a picturesque 7.02 acre lot in North Easton, situated on a new cul-de-sac and just a short walk to schools and Borderland State Park? Access your new home via a private, tree-lined road leading to a peaceful cul-de-sac with three homes. Approved plans for a 5-bedroom septic system are available, and there is also an approved set of building plans on hand. The engineering work has been completed."|9|3/28/2025 11:08:00 AM|0|"N"|"CT002953"|"AN6234"|475000|5/30/2025||"Bristol"|"MA"|"A"|138521|3.18|"B"|"I,Q"|"A"|"N"|||||"A,B,D"|"N"
"LD"|73351707|"BB904271"|"AN8908"|"SLD"|280|"872"|"Massachusetts Avenue"||13||"02139"|"N"|"This is a secure garage parking space available 24/7 conveniently located between Central Square and Harvard Square."|2|3/28/2025 3:57:00 PM|0|"N"|"bb904271"|"bb9927"|280|4/21/2025||"Middlesex"|"MA"|"E"|999|0.02|"A"|"U"|"D"|"N"|||||"F"|"N"
"LD"|73351884|"TEAM0235"|"AN1149"|"SLD"|115000|"Lot 5A"|"Munsell Street"||867||"01007"|"N"|"This 4.25+/- acre flat parcel offers a serene, rural setting with convenient access to nearby amenities. Located close to the Belchertown Common, it provides a peaceful escape while also being just a 15-minute drive from Amherst's vibrant center. The property is also near Knights Pond and the Quabbin Reservoir, ideal for outdoor enthusiasts and those seeking natural beauty. The flat terrain and spacious area make it a versatile option for building your Dream Home. You have two options: you can purchase the land and hire your own builder, or you can buy the land through us and use our recommended local builder."|15|3/29/2025 5:11:00 PM|0|"N"|"CN250580"|"AN7885"|112500|5/9/2025||"Hampshire"|"MA"|"A"|188614|4.33|"A,C"|"D"|"A"|"N"||"N"|||"B"|"N"
"LD"|73352322|"K9503255"|"AN4430"|"SLD"|60000|"33-R"|"Monson Rd"||870||"01081"|"N"|"Discover the perfect opportunity to own over 19 acres of serene land located along a country road. This expansive property has recently passed a percolation test, making it an ideal canvas for your dream home. Enjoy the natural beauty of the land, which features designated wetlands that add to the ecological richness of the environment. With ample space for privacy, you can design your own nature trails in the back, offering a peaceful retreat right at your doorstep. Conveniently located near major routes, this property combines the tranquility of country living with easy access to nearby amenities."|1|3/31/2025 3:17:00 PM|0|"N"|"K9503255"|"AN4430"|65000|5/1/2025||"Hampden"|"MA"|"A"|838966|19.26|"A"|"G,I,X,O"|"A,E"|"N"||||"N"|"B"|"N"
"LD"|73352685|"A9501779"|"AN0730"|"SLD"|2550000|"207"|"Crystal Lake Road"||101|"02Z"|"02655"|"N"|"There’s something magical about hidden treasures—particularly when it’s precious jewels. Crystal Lake, in the heart of Wianno in Osterville on Cape Cod, is one such jewel. Surrounded by private property, this Lake remains a well-kept secret.Rowing across, oars glide through the crystal-clear waters, the gentle splash of each stroke reveals the lake’s timeless beauty—just as its name suggests.Another gem awaits in the form of a .72-acre lot at 207 Crystal Lake Road. This property offers a dock, expansive vistas and a location without equal. A once-in-a-lifetime opportunity to create a dream home on a site that truly embodies Cape Cod.The existing residence is a place-holder, awaiting your vision to create something extraordinary. Almost anything is possible on this rare and captivating lakefront property. Just steps to Nantucket Sound and moments from the village, this is a truly exceptional Wianno, Osterville, Cape Cod waterfront offering.Please verify all information."|16|4/1/2025 10:44:00 AM|0|"N"|"CN234295"|"AN5407"|2200000|5/28/2025||"Barnstable"|"MA"|"A"|31363|0.72|"C"|"I,X"|"A"|"Y"|"E,H,R,W"|"Y"|"E,K,L"|"N"|"B"|"N"
"LD"|73352727|"CN226079"|"AN4474"|"SLD"|35000|"0"|"Beaver Rd"||868||"01082"|"N"|"Beautiful Beaver Lake property! Beaver lake is a private lake that is peaceful, quiet and serene.  The property is located across the street from the lake and a short walk to to the beach. You can enjoy fishing on one of the best spots in the state, hike on the amazing trails near by and of course visit the Quabbin Reservoir that is just minutes away. Relax and enjoy all the lake has to offer, swimming, canoeing, kayaking or paddleboarding. Small electric motorboats allowed. A true piece of nature with a certified vernal pool located right on the property this land has it all for nature enthusiasts with its unique surroundings."|6|4/1/2025 11:17:00 AM|0|"N"|"CN226079"|"AN4474"|32500|5/1/2025||"Hampshire"|"MA"|"A"|86118|1.97|"C"|"G,H,I,N"|"A"|"N"||"Y"|"G"|"N"|"B"|"N"
"LD"|73352927|"CN204592"|"AN8119"|"SLD"|50000|"1"|"Summit Ave"||153||"02347"|"N"|"LOOKING TO MAKE YOUR SUMMER AN AMAZING LONG POND ADVENTURE ON YOUR VERY OWN RECREATIONAL LOT WITH OVERSIZED BUILDING COMPLETE WITH ELECTRICITY? Then you are in luck... this could be just what you are looking for! Long Pond in Lakeville, Massachusetts, offers a variety of recreational water activities for visitors and residents alike. Popular Activities include: Boating: Long Pond is a popular spot for boating of all kinds, including motorboats, sailboats, and other watercraft. Fishing: The pond is known for good large mouth bass fishing and is a popular site for bass tournaments. You can also find white and yellow perch, and occasionally catch chain pickerel and bullhead. Swimming: Enjoy a refreshing swim in the pond during warmer months. Water skiing and Jet Skiing: Paddle boarding, Canoeing, and Kayaking: Explore the lake and its surrounding marsh areas by paddle board, canoe, or kayak. Sailing: Take advantage of the open waters. Ice Fishing: When the pond freezes you can ice fish."|31|4/1/2025 2:44:00 PM|0|"N"|"BB902567"|"A95384"|50000|7/17/2025||"Plymouth"|"MA"|"D"|9000|0.21|"B"|"D,Q"|"D"|"N"||"N"||"N"|"A"|"N"
